{D9Z8-A3OQ89OC-7299OGEB},05/03/2017 08:52:17,CCH0959,PC-0588,http://facebook.com/Conatus/buridan.html
{Z5I2-G3HG74IR-6422JYGZ},05/03/2017 08:55:08,SKC0670,PC-8864,http://tmz.com/Beagle/honeywood.html
{A7K3-Z2GZ91QZ-4272QQOR},05/03/2017 09:05:50,DSL0441,PC-7252,http://yahoo.com/2008_Humanitarian_Bowl/taua.html
{Z3R6-R0GC75QG-4196WETJ},05/03/2017 09:18:10,FKR0134,PC-2244,http://youtube.com/2004_World_Series/suppan.html
{T5A1-F0MJ21PH-0642RZLB},05/03/2017 09:35:33,PAS0349,PC-6612,http://apple.com/1949_Ambato_earthquake/pelileo.html
{M6O4-C8ZZ69IG-4180VLRC},05/03/2017 09:37:27,GHG0667,PC-5349,http://disney.go.com/Battle_of_Dien_Bien_Phu/eliane.html
{Z5B3-I8BP69AX-8672NKWE},05/03/2017 09:46:08,SKC0670,PC-8864,http://msn.com/Alain_Prost/senna.html
{C8E4-P6HR03VE-8521LRHK},05/03/2017 09:49:06,FKR0134,PC-2244,http://blogspot.com/Brunette_Coleman/larkin.html
{I0D6-T8GG15AJ-5776VONY},05/03/2017 09:50:59,SNL0096,PC-7201,http://wordpress.com/Banker_horse/aylln.html
{G2M3-G8XY86YU-5754WSZI},05/03/2017 09:55:41,CCH0959,PC-0588,http://aol.com/3rd_Battalion_3rd_Marines/ltcol.html
{I9N4-R2VI97RS-2162VZWO},05/03/2017 09:59:37,LRL0873,PC-8504,http://weather.com/Haflinger/whf.html
{A5V5-S2JY87UZ-4229OYZB},05/03/2017 09:59:57,SMJ0486,PC-0547,http://bloomberg.com/Ehime_Maru_and_USS_Greeneville_collision/ehime.html
{W7A3-Y1XD56PP-2542KLIB},05/03/2017 10:02:39,MJM0080,PC-2586,http://ebay.com/Raising_the_Flag_on_Iwo_Jima/gagnons.html
{K1B8-O4YU99YK-9183LECJ},05/03/2017 10:10:21,PIB0855,PC-1578,http://ehow.com/Battle_of_Cape_Esperance/farenholt.html
{Q7A3-L2KF54JN-9639ERFW},05/03/2017 10:14:22,CCO0065,PC-5771,http://youtube.com/2004_World_Series/suppan.html
{G1T7-F2UN64ED-7556DSUY},05/03/2017 10:21:41,CCH0959,PC-0588,http://target.com/Geology_of_the_Grand_Canyon_area/redwall.html
{H1W7-E0CC77AE-3858YIMS},05/03/2017 10:30:13,CCH0959,PC-0588,http://craigslist.org/90377_Sedna/brunini.html
{I5A9-B9JR59QE-9611MRGP},05/03/2017 10:31:07,CCH0959,PC-0588,http://coupons.com/1930_FIFA_World_Cup/patenaude.html
{R7B0-E1DQ93EH-7872ROSD},05/03/2017 10:34:04,SAO0920,PC-8152,http://cnn.com/Anton_Chekhov/taganrog.html
{Y8N7-U4TU37XO-3878ACCB},05/03/2017 10:34:14,SMJ0486,PC-0547,http://twitter.com/1937_Social_Credit_backbenchers_revolt/hugill.html
{C4B1-D8FZ71TE-7926NGNM},05/03/2017 10:36:12,SMJ0486,PC-0547,http://mywebsearch.com/Moltkeclass_battlecruiser/18100.html
{N6X0-I6UK32ND-5199JMNT},05/03/2017 10:37:47,HRL0797,PC-9961,http://twitter.com/Alexander_of_Lincoln/gilbertines.html
{Q1S4-P2EP82MH-9462GBJN},05/03/2017 10:39:23,HMW0274,PC-1078,http://vimeo.com/1952_Winter_Olympics/holmenkollbakken.html
{J4A0-Z5XL77FK-1407ARZX},05/03/2017 10:45:56,GGG0825,PC-3869,http://blogspot.com/George_H_D_Gossip/whyld.html
{P9R1-M1OD98PV-1866SFFV},05/03/2017 10:46:29,HRL0797,PC-9961,http://youtube.com/2004_World_Series/suppan.html
{T4A0-D0YW23TI-4454HENN},05/03/2017 10:47:05,HMD0974,PC-1182,http://wsj.com/2006_ChickfilA_Bowl/kregg.html
{O0J5-I9BZ37ID-5389HWVD},05/03/2017 10:48:43,CCH0959,PC-0588,http://twitter.com/1937_Social_Credit_backbenchers_revolt/hugill.html
{D4H3-Y9SW10GP-8358LXVX},05/03/2017 10:50:07,SKC0670,PC-8864,http://backpage.com/Adam_Gilchrist/odis.html
{V5M2-Q6KB80RY-1154XZYA},05/03/2017 10:53:31,JQV0922,PC-4826,http://youtube.com/2004_World_Series/suppan.html
{S1U2-Q4HU98OI-4007QCQK},05/03/2017 10:56:49,DSL0441,PC-7252,http://coupons.com/Belarusian_Republican_Youth_Union/komsomol.html
{C9F5-D8QH60RW-8764XNJA},05/03/2017 10:58:02,LRL0873,PC-8504,http://youtube.com/2004_World_Series/suppan.html
{I4C7-C7PD43TC-7204ZZGY},05/03/2017 10:59:25,HRL0797,PC-9961,http://coupons.com/Glacier_National_Park_US/swiftcurrent.html
{G5Z8-K1XU22GI-7349EVOS},05/03/2017 11:03:52,KHC0465,PC-4769,http://youtube.com/2004_World_Series/suppan.html
{M6L2-E3UE15AP-3872GNCH},05/03/2017 11:13:26,GHG0667,PC-5349,http://youtube.com/2004_World_Series/varitek.html
{X1J4-M4LH52SM-7019RQII},05/03/2017 11:15:08,HRL0797,PC-9961,http://youtube.com/2004_World_Series/suppan.html
{F3O2-K8UF44IF-1692MLKD},05/03/2017 11:17:02,KAK0992,PC-1037,http://yahoo.com/Armillaria_luteobubalina/montagnei.html
{C6U1-H8IP29RR-2528JQAS},05/03/2017 11:20:39,SNL0096,PC-7201,http://wikipedia.org/Once_More_with_Feeling_Buffy_the_Vampire_Slayer/xander.html
{N7O8-O8TK32ZU-5595EKIG},05/03/2017 11:33:42,CCO0065,PC-5771,http://twitter.com/1937_Social_Credit_backbenchers_revolt/hugill.html
{O0K0-W1RI93CD-4650EQOM},05/03/2017 11:40:03,CSF0929,PC-4442,http://facebook.com/Herbie_Hewett/tremenheere.html
{Z7T3-K4VH64AX-6424YQZT},05/03/2017 11:44:18,PIB0855,PC-1578,http://youtube.com/2004_World_Series/varitek.html
{D1B2-R9NY16XL-8147TFCI},05/03/2017 11:45:30,PIB0855,PC-1578,http://espn.go.com/Aldfrith_of_Northumbria/berhts.html
{X0V5-Q7DG12SE-0485IPSH},05/03/2017 11:46:27,HRL0797,PC-9961,http://coupons.com/1930_FIFA_World_Cup/patenaude.html
{W0V9-R3CL88LQ-5695JPFK},05/03/2017 11:53:33,SNL0096,PC-7201,http://google.com/2007_Atlantic_hurricane_season/klotzbachs.html
{L6I1-P9OZ36SB-8873GZVP},05/03/2017 12:01:07,CCH0959,PC-0588,http://go.com/Flag_of_India/khadi.html
{N8Z8-H5RY49NN-3995OGGP},05/03/2017 12:01:38,CCH0959,PC-0588,http://googleusercontent.com/Blue_Iguana/cyclura.html
{H0Y8-C8YA98GG-9939ZHWM},05/03/2017 12:03:01,CCH0959,PC-0588,http://target.com/Geology_of_the_Grand_Canyon_area/redwall.html
{X4F7-A5MQ98VR-9658HXSZ},05/03/2017 12:06:58,KHC0465,PC-4769,http://bloomberg.com/1933_Atlantic_hurricane_season/05z.html
{T5I4-Z7PZ94RV-0262AJEE},05/03/2017 12:09:26,SMJ0486,PC-0547,http://wikipedia.org/1982_British_Army_Gazelle_friendly_fire_incident/xx377.html
{V0H8-L3IV11KZ-1005RRHT},05/03/2017 12:11:33,HMW0274,PC-1078,http://coupons.com/BeauchampSharp_Tragedy/darby.html
{M6I4-Q1JH48LA-4103XZCO},05/03/2017 12:13:28,PIB0855,PC-1578,http://twitter.com/1937_Social_Credit_backbenchers_revolt/hugill.html
{J6U6-G1ST00XQ-3217KLKU},05/03/2017 12:17:08,LKF0701,PC-4841,http://tmz.com/L_Ron_Hubbard/scientology.html
{O4X0-P3RX87BY-8770EQYQ},05/03/2017 12:18:10,HMW0274,PC-1078,http://googleusercontent.com/Blue_Iguana/cyclura.html
{I4E7-U9LI19KJ-6529EQEH},05/03/2017 12:18:45,CSF0929,PC-4442,http://live.com/1080_Snowboarding/jarratt.html
{P1Y3-F0DB14BI-7544UYCW},05/03/2017 12:18:53,KAK0992,PC-1037,http://apple.com/1949_Ambato_earthquake/pelileo.html
{L4U6-S9YL76GV-7639IYFO},05/03/2017 12:19:32,GGG0825,PC-3869,http://coupons.com/Glacier_National_Park_US/swiftcurrent.html
{P7A8-J0OJ38IS-5750PARQ},05/03/2017 12:20:47,HRL0797,PC-9961,http://facebook.com/Numerical_weather_prediction/gridboxes.html
{C1R4-B4FA54QK-3318GMND},05/03/2017 12:21:16,SKC0670,PC-8864,http://target.com/AshtonunderLyne/dukinfield.html
{D7S8-Z8MT83WP-2792TYGO},05/03/2017 12:21:57,MBS0355,PC-8021,http://cracked.com/Lage_Raho_Munna_Bhai/bhai.html
{N4X4-M2NJ87JW-4021TFOI},05/03/2017 12:22:26,HMW0274,PC-1078,http://stumbleupon.com/King_Vulture/bartram.html
{A5M3-M1LU89CG-2400XOPI},05/03/2017 12:22:30,HAC0651,PC-6687,http://domaintools.com/Marjory_Stoneman_Douglas/stoneman.html
{J3Z9-Y4BV85HY-4696DWPE},05/03/2017 12:22:37,JQV0922,PC-4826,http://t.co/Free_State_of_Galveston/fertitta.html
{L4I9-D5IW31BC-7626WYEK},05/03/2017 12:23:09,CCH0959,PC-0588,http://apple.com/God_Hates_Us_All/krgin.html
{D5A4-N0PS25MY-5627LUAC},05/03/2017 12:24:10,KAK0992,PC-1037,http://facebook.com/Battle_of_Drenstein/striks.html
{R8K1-J0PR23TO-7122EJXI},05/03/2017 12:25:54,CCH0959,PC-0588,http://youtube.com/Battle_of_Badr/meccan.html
{Y9A8-M2VB63CO-8688BLOK},05/03/2017 12:27:47,CCH0959,PC-0588,http://go.com/John_Calvin/servetus.html
{X9Z4-J1EH06AZ-0786PBDC},05/03/2017 12:27:52,PIB0855,PC-1578,http://live.com/Banksia_verticillata/torndirrup.html
{K5P4-D1YT63ZT-3885QVMM},05/03/2017 12:28:01,LKF0701,PC-4841,http://constantcontact.com/History_of_Michigan_State_University/msc.html
{T2R2-C0JE33GS-0082HYJN},05/03/2017 12:28:19,SKC0670,PC-8864,http://meetup.com/Batman/nightwing.html
{W7I3-N9CF35XV-4062XGSO},05/03/2017 12:28:36,MBS0355,PC-8021,http://twitter.com/1937_Social_Credit_backbenchers_revolt/hugill.html
{T0D6-Y6FB33BX-0883FOCK},05/03/2017 12:31:25,DBM0279,PC-8059,http://cbssports.com/1880_Republican_National_Convention/blaine.html
{C2B9-C4UY40GW-8079EYFO},05/03/2017 12:31:49,PIB0855,PC-1578,http://coupons.com/BeauchampSharp_Tragedy/darby.html
{Y0O8-D6QN97LU-4196YLLU},05/03/2017 12:31:53,CSF0929,PC-4442,http://microsoft.com/Battle_of_Vukovar/jna.html
{Q5A6-R8MQ02OY-5850WNNX},05/03/2017 12:33:42,CCH0959,PC-0588,http://huffingtonpost.com/1949_Ambato_earthquake/pelileo.html
{A2W3-N4AY71ZI-4033HRII},05/03/2017 12:35:39,JAL0281,PC-7595,http://toysrus.com/1950_Atlantic_hurricane_season/till01111950.html
{K2F7-A5OM02QY-7496SSUI},05/03/2017 12:36:18,SNL0096,PC-7201,http://facebook.com/John_Knox/knox.html
{U6W2-E0FR82UL-6863YIAY},05/03/2017 12:36:45,PIB0855,PC-1578,http://adobe.com/4chan/imageboards.html
{V2B5-R7XH30ZX-5431LLTL},05/03/2017 12:38:54,CSF0929,PC-4442,http://apple.com/1949_Ambato_earthquake/pelileo.html
{K5F5-E6HO31RM-7768SAEY},05/03/2017 12:39:48,CCH0959,PC-0588,http://wordpress.com/2005_Texas_Longhorns_football_team/jamaal.html
{J0A3-R6NL79CJ-0477NASR},05/03/2017 12:41:08,HRL0797,PC-9961,http://youtube.com/2004_World_Series/suppan.html
{L8W5-W8RM70KQ-0844YVQP},05/03/2017 12:43:45,CSF0929,PC-4442,http://microsoft.com/2004_World_Series/suppan.html
{K5G9-A8UQ47ZC-5817NVSD},05/03/2017 12:45:11,GGG0825,PC-3869,http://amazon.com/Autostereogram/stereogram.html
{F0L8-U0NV38HM-8804RFXF},05/03/2017 12:46:53,PJE0714,PC-1201,http://youtube.com/2004_World_Series/suppan.html
{S4J0-H3XW97CK-2700VRGI},05/03/2017 12:47:12,CCH0959,PC-0588,http://cnet.com/2000_Sri_Lanka_cyclone/thoothukudi.html
{H0F5-X1SA86LN-0435JSQE},05/03/2017 12:48:01,CSF0929,PC-4442,http://usbank.com/Banksia_verticillata/torndirrup.html
{G3L4-Q3UX87RE-4058PCED},05/03/2017 12:51:37,PIB0855,PC-1578,http://infusionsoft.com/1928_Okeechobee_hurricane/mayaca.html
{R5A2-J2PK33XE-0950XCJS},05/03/2017 12:52:28,PIB0855,PC-1578,http://etsy.com/Dermotherium/chimaera.html
{L9S7-S2RI62NS-2421PNVX},05/03/2017 12:53:12,CCH0959,PC-0588,http://wsj.com/2002_Atlantic_hurricane_season/boothville.html
{Y1L4-V1WM40AX-6454AJEN},05/03/2017 12:53:45,CCH0959,PC-0588,http://yahoo.com/Iguanodon/bernissartensis.html
{P0P3-G4XO42PS-7267GSSD},05/03/2017 12:54:53,CCO0065,PC-5771,http://merchantcircle.com/1955_MacArthur_Airport_United_Airlines_crash/unreversing.html
{O4A5-C8QD67BM-5513APXK},05/03/2017 12:56:21,PIB0855,PC-1578,http://inbox.com/Cheadle_Hulme/hulme.html
{P1J6-S1KA71JG-4500ANBC},05/03/2017 12:57:27,SKC0670,PC-8864,http://google.com/Congregation_Beth_Elohim_Brooklyn_New_York/landman.html
{Y4J2-F1JH79EM-6638QOKL},05/03/2017 12:58:06,CCH0959,PC-0588,http://craigslist.org/1999_Sydney_hailstorm/hailstorm.html
{C6E5-V1HU53PB-2740TFYB},05/03/2017 13:05:17,CCH0959,PC-0588,http://tmz.com/Beagle/honeywood.html
{O9W3-R8TP64XG-7471ZAQY},05/03/2017 13:06:24,LRL0873,PC-8504,http://wordpress.com/Knut_polar_bear/drflein.html
{N9T3-O6DW47LE-0185SSEC},05/03/2017 13:18:45,GGG0825,PC-3869,http://craigslist.org/1999_Sydney_hailstorm/hailstorm.html
{R6B7-U2CF78UO-1517XNRW},05/03/2017 13:22:18,GGG0825,PC-3869,http://facebook.com/John_Knox/knox.html
{T7Z3-J1RK81SH-3492CQRG},05/03/2017 13:27:17,LRL0873,PC-8504,http://target.com/AshtonunderLyne/dukinfield.html
{Y8U9-Z8RL98YH-8773WMOO},05/03/2017 13:33:34,JQV0922,PC-4826,http://target.com/1952_Winter_Olympics/holmenkollbakken.html
{S6K1-J4DF54UY-2075ZSFF},05/03/2017 13:38:14,PIB0855,PC-1578,http://godaddy.com/2006_Westchester_County_tornado/edt.html
{H4U3-L6CV29TJ-1320BWBZ},05/03/2017 13:39:40,PIB0855,PC-1578,http://wordpress.com/2005_Texas_Longhorns_football_team/jamaal.html
{R8I9-M7IP26LK-9069FNDT},05/03/2017 14:02:19,CCH0959,PC-0588,http://apple.com/1949_Ambato_earthquake/pelileo.html
{S7K3-J5XH80SN-3528KAWG},05/03/2017 14:03:22,HRL0797,PC-9961,http://youtube.com/Big_Butte_Creek/yampah.html
{O2D8-Z3SZ82KV-3245UDLF},05/03/2017 14:03:30,GGG0825,PC-3869,http://cnet.com/Diamond/admas.html
{U7J2-Y0OR83LK-1194TVCU},05/03/2017 14:07:57,JQV0922,PC-4826,http://tumblr.com/Abyssinia_Henry/gelbart.html
{D6E5-D9UR82ZM-8499NPNQ},05/03/2017 14:12:42,GGG0825,PC-3869,http://tmz.com/Beagle/honeywood.html
{O1T1-X9ZI51IU-5495UMUQ},05/03/2017 14:17:48,CCH0959,PC-0588,http://t.co/Fungus/glomeromycota.html
{G9B6-N2WM78QS-9417GSGZ},05/03/2017 14:17:56,PJE0714,PC-1201,http://manta.com/Animaniacs/animaniacs.html
{F4O0-M7GK03IZ-8265RSUT},05/03/2017 14:19:25,PIB0855,PC-1578,http://facebook.com/John_Knox/knox.html
{Z1B9-N8WA84WU-6826KFDW},05/03/2017 14:21:20,SKC0670,PC-8864,http://digg.com/Chalukya_dynasty/pulakesi.html
{O1V6-S5SY12EV-9834UBQB},05/03/2017 14:22:24,SKC0670,PC-8864,http://yahoo.com/Doctor_Who_missing_episodes/pertwee.html
{U3A7-O7AN48LI-8671HRHY},05/03/2017 14:22:43,DSL0441,PC-7252,http://nfl.com/Congregation_Baith_Israel_Anshei_Emes/goldfarbs.html
{U0G5-P7HE74KV-0160IWHE},05/03/2017 14:23:51,HRL0797,PC-9961,http://coupons.com/1930_FIFA_World_Cup/patenaude.html
{Q4E5-D4DA27SV-4154NILP},05/03/2017 14:26:44,WSP0210,PC-0583,http://facebook.com/Battle_of_Badr/quraishi.html
{H4X8-B3EC34UC-6622CWJV},05/03/2017 14:26:58,WSP0210,PC-0583,http://reference.com/Death_Valley_National_Park/timbisha.html
{F7X6-H6NE73CL-9324UGXK},05/03/2017 14:31:54,GGG0825,PC-3869,http://twitter.com/1937_Social_Credit_backbenchers_revolt/hugill.html
{U6G6-Z7TT03AD-3548BQAX},05/03/2017 14:35:20,HRL0797,PC-9961,http://live.com/1080_Snowboarding/jarratt.html
{H0H1-N0KS23TK-2585QKBE},05/03/2017 14:35:56,SAO0920,PC-8152,http://youtube.com/2004_World_Series/varitek.html
{T0N9-O3ZV68PN-9347QIEX},05/03/2017 14:37:28,SKC0670,PC-8864,http://digg.com/Hell_Is_Other_Robots/robotology.html
{I1G4-H0KR78KD-1645VUPO},05/03/2017 14:42:50,CCH0959,PC-0588,http://toysrus.com/1950_Atlantic_hurricane_season/till01111950.html
{F4N1-G7TB03WT-6769CALL},05/03/2017 14:43:51,PIB0855,PC-1578,http://twitter.com/1937_Social_Credit_backbenchers_revolt/hugill.html
{P4P5-I2EB02ND-9746OCQR},05/03/2017 14:45:21,HAC0651,PC-6687,http://google.com/2007_Atlantic_hurricane_season/klotzbachs.html
{O6J7-M2JD16GH-5372VTIA},05/03/2017 14:48:55,HRL0797,PC-9961,http://youtube.com/Hill_303_massacre/naktong.html
{H5K0-Q2RA52DQ-4588YZLI},05/03/2017 14:49:53,DSL0441,PC-7252,http://addthis.com/2005_Sugar_Bowl/rosegreen.html
{U3E5-X9EF33JV-6179PLIU},05/03/2017 14:52:06,SKC0670,PC-8864,http://facebook.com/Conatus/buridan.html
{Q0W3-E1ZO77HD-9125OMAG},05/03/2017 14:55:14,JQV0922,PC-4826,http://facebook.com/Conatus/buridan.html
{G3V0-Y2BN05EA-5576USPA},05/03/2017 14:57:41,HRL0797,PC-9961,http://usbank.com/1930_FIFA_World_Cup/patenaude.html
{Y1Z4-M9ND19HM-2608TBYX},05/03/2017 14:58:42,LKF0701,PC-4841,http://wikimedia.org/Airtractor_sledge/mawsons.html
{Z9I0-R5DK83LP-0699POSR},05/03/2017 14:59:09,GGG0825,PC-3869,http://facebook.com/Herbie_Hewett/tremenheere.html
{Z2X4-G5LF75NF-3756TXAJ},05/03/2017 14:59:18,CCH0959,PC-0588,http://go.com/2010_PapaJohnscom_Bowl/uconn.html
{Q6X5-T0KF01TJ-7524DKYM},05/03/2017 15:00:28,SKC0670,PC-8864,http://target.com/Aaron_Sorkin/schlamme.html
{B6D3-X8DL84YX-1239GWBB},05/03/2017 15:03:26,CCH0959,PC-0588,http://toysrus.com/Alanya/kayqubads.html
{O2N1-E8XO44GC-0502GLIB},05/03/2017 15:06:04,KHC0465,PC-4769,http://tmz.com/Beagle/honeywood.html
{B6M7-C0RQ97YG-4953GNDQ},05/03/2017 15:11:58,FKR0134,PC-2244,http://blogspot.com/Alpha_Kappa_Alpha/hedgeman.html
{S2A5-D2CD66WW-4632UPYS},05/03/2017 15:12:31,KAK0992,PC-1037,http://youtube.com/2004_World_Series/suppan.html
{X8N2-H0SN42HD-3106MWLX},05/03/2017 15:25:48,CCH0959,PC-0588,http://blogspot.com/Alpha_Kappa_Alpha/hedgeman.html
{T3K6-Q3QJ85JA-3679KHZV},05/03/2017 15:28:05,GGG0825,PC-3869,http://usbank.com/Banksia_verticillata/torndirrup.html
{W8N3-I5QS38PN-2479IYXU},05/03/2017 15:33:33,CCH0959,PC-0588,http://google.com/Miniopterus_aelleni/miniopterus.html
{E2F1-T5JB84EA-3261EPPN},05/03/2017 15:34:13,KHC0465,PC-4769,http://nfl.com/Congregation_Baith_Israel_Anshei_Emes/goldfarbs.html
{D9S9-Q3PC21XF-4180BMYS},05/03/2017 15:42:55,GGG0825,PC-3869,http://yahoo.com/Battle_of_Austerlitz/sokolnitz.html
{W8X5-Q4YW34XM-4431XLNS},05/03/2017 15:45:09,PIB0855,PC-1578,http://huffingtonpost.com/1949_Ambato_earthquake/pelileo.html
{P9V1-D6DB47DL-0963KZDA},05/03/2017 15:53:06,CCH0959,PC-0588,http://facebook.com/Conatus/buridan.html
{C4C3-Y4AO97JQ-3161QIRM},05/03/2017 15:56:53,PIB0855,PC-1578,http://twitpic.com/Action_of_13_January_1797/droits.html
{Z7K7-U5YT56CI-0460YRJU},05/03/2017 15:58:45,GHG0667,PC-5349,http://tmz.com/1991_Atlantic_hurricane_season/erika.html
{C6T5-S1FZ96VG-4548MDXS},05/03/2017 16:10:06,PAS0349,PC-6612,http://live.com/1080_Snowboarding/jarratt.html
{W6N9-U4OJ59JF-5444BIBI},05/03/2017 16:11:19,GGG0825,PC-3869,http://go.com/Detroit/4296250.html
{F0O4-C6GG27AY-0056APOQ},05/03/2017 16:16:15,HAC0651,PC-6687,http://youtube.com/Amanita_ocreata/velosa.html
{C6E3-W2NM11HS-3891XLZH},05/03/2017 16:32:19,JQV0922,PC-4826,http://t.co/Free_State_of_Galveston/fertitta.html
{M6V5-I4GT82XI-4995GBKV},05/03/2017 16:37:51,KHC0465,PC-4769,http://youtube.com/2004_World_Series/suppan.html
{I0G7-S5YV14LE-4005GMZT},05/03/2017 16:48:36,PIB0855,PC-1578,http://pandora.com/1906_French_Grand_Prix/sziszs.html
{B9J3-A2QN47YN-6083DPUD},05/03/2017 16:53:13,SNL0096,PC-7201,http://tmz.com/Courageous_class_battlecruiser/furiouss.html
{H7B5-Y0OE56YL-8213LJUL},05/03/2017 17:09:13,SAO0920,PC-8152,http://pandora.com/1956_FA_Cup_Final/trautmann.html
{N2P3-Q0ER80JO-2839WVAV},05/03/2017 17:39:28,LRL0873,PC-8504,http://yahoo.com/Battle_of_Austerlitz/sokolnitz.html
