{A2L8-K0HM68BD-8984ELXF},05/05/2017 12:11:45,PAS0349,PC-6612,Connect
{D8R8-E5IY13MY-9121APHZ},05/05/2017 12:13:53,LKF0701,PC-4841,Disconnect
{X7Z5-C2VZ21JB-8915KWUR},05/05/2017 12:14:46,LKF0701,PC-4841,Connect
{B3G1-R9XG61LU-8485MVPL},05/05/2017 12:15:45,CCH0959,PC-0588,Connect
{C2K5-D2UR44PH-9951HFVP},05/05/2017 12:17:09,DSL0441,PC-7252,Disconnect
{B1Z9-M9EL43IP-2751PAMI},05/05/2017 13:00:04,CCH0959,PC-0588,Disconnect
{Q2R4-Y0BK81KN-9355YTSS},05/05/2017 13:02:50,LKF0701,PC-4841,Disconnect
{E5L2-X2XP51LW-4530QKIP},05/05/2017 13:04:30,LKF0701,PC-4841,Connect
{V3P5-H0TW21YC-7596XYAM},05/05/2017 13:06:51,LKF0701,PC-4841,Disconnect
{W1T7-X2DV40UN-4114UQZQ},05/05/2017 13:09:31,PAS0349,PC-6612,Disconnect
{D2B1-Q6VC55ZB-6515NWQH},05/05/2017 13:12:57,LKF0701,PC-4841,Connect
{Z7Q9-K3AM54RA-6518WILL},05/05/2017 13:28:12,PAS0349,PC-6612,Connect
{C9C7-S1BU51HD-9103YKPO},05/05/2017 13:30:48,PAS0349,PC-6612,Disconnect
{K3M7-O3VD82QQ-1749OTJN},05/05/2017 13:40:48,DSL0441,PC-7252,Connect
{O6R1-X1DG24MM-6997EFRJ},05/05/2017 13:43:56,CCO0065,PC-5771,Connect
{J7T4-L6BV64RX-5077TAHB},05/05/2017 13:55:18,LKF0701,PC-4841,Disconnect
{U2G8-E3NR77QX-9062IEXG},05/05/2017 14:10:53,LKF0701,PC-4841,Connect
{S9D6-E8TS55YE-4998VZUU},05/05/2017 14:22:53,LKF0701,PC-4841,Disconnect
{Y4S9-Y2GY85VA-7973LBQC},05/05/2017 14:56:32,PAS0349,PC-6612,Connect
{S5V9-K1SO23KK-5944OTDS},05/05/2017 14:58:08,PAS0349,PC-6612,Disconnect
{X3Z2-K5JZ72YC-8957UXEB},05/05/2017 15:17:13,CCO0065,PC-5771,Disconnect
{P7G8-H2VK67NM-3110SVPH},05/05/2017 15:17:18,PAS0349,PC-6612,Connect
{Y8S5-C0XZ52WO-6287YKHY},05/05/2017 15:25:58,PAS0349,PC-6612,Disconnect
{Y5M4-N7LF32YE-2452NSRR},05/05/2017 15:33:00,PAS0349,PC-6612,Connect
{K5Y0-Y5YB88AP-9369OWIP},05/05/2017 15:39:39,DSL0441,PC-7252,Disconnect
{B7O9-L6XD65IZ-3022TQIY},05/05/2017 15:47:41,PAS0349,PC-6612,Disconnect
{D0Y5-K7HK65OA-2463OUQP},05/05/2017 16:17:14,PAS0349,PC-6612,Connect
{X2V3-X6SM34TA-4611QUIA},05/05/2017 16:28:05,PAS0349,PC-6612,Disconnect
{Y2T7-W5OE15LB-0601NHOO},05/06/2017 07:17:32,LKF0701,PC-4841,Connect
{B1M6-L9BO64QF-5420TFFL},05/06/2017 07:48:14,LKF0701,PC-4841,Disconnect
{N6Z7-G4WG01RG-1360DCKD},05/06/2017 08:09:36,PAS0349,PC-6612,Connect
{W1T5-L9GW69JE-5581VFXY},05/06/2017 08:10:52,LKF0701,PC-4841,Connect
{E9O5-F0OW35HY-9435ZBKS},05/06/2017 08:22:13,LKF0701,PC-4841,Disconnect
{A8P0-H3FJ76WQ-8969UMNH},05/06/2017 08:23:59,LKF0701,PC-4841,Connect
{B8A7-J9VQ14YC-8121NIYV},05/06/2017 08:25:55,PAS0349,PC-6612,Disconnect
{Q4C8-P7PL40VT-6689PTPJ},05/06/2017 08:35:02,LKF0701,PC-4841,Disconnect
{V3F6-Z4UM15VT-2244HRKY},05/06/2017 08:55:17,PAS0349,PC-6612,Connect
{T5X0-E6PP60PN-8674ISRC},05/06/2017 08:58:53,CCO0065,PC-5771,Connect
{P4S6-E5JH21JJ-4740EJBM},05/06/2017 09:01:38,CCO0065,PC-5771,Disconnect
{M8N0-L2DD31LN-1470HVUU},05/06/2017 09:04:34,PAS0349,PC-6612,Disconnect
{W6X8-W3SJ68FB-9432YEJI},05/06/2017 10:04:40,LKF0701,PC-4841,Connect
{G6M3-R8EM57HK-2294OOMT},05/06/2017 10:43:01,PAS0349,PC-6612,Connect
{W0B4-E1II82TN-1057LCZD},05/06/2017 10:59:30,PAS0349,PC-6612,Disconnect
{C4C9-X5OU60VX-5282YRBD},05/06/2017 11:19:31,DSL0441,PC-7252,Connect
{R1C9-O3QD20RM-8391EGAU},05/06/2017 11:21:07,PAS0349,PC-6612,Connect
{C3Z5-D6QG89AY-3762QWSZ},05/06/2017 11:27:14,PAS0349,PC-6612,Disconnect
{W1O8-D4MH39AH-0781DFDD},05/06/2017 11:42:34,DSL0441,PC-7252,Disconnect
{F1F9-C5JB49ZN-4087TQOR},05/06/2017 11:49:52,PAS0349,PC-6612,Connect
{A5L6-T9RH58JC-5565GSPG},05/06/2017 11:52:52,CCH0959,PC-0588,Connect
{J4Z7-S4HC89WP-8745JWMF},05/06/2017 12:19:17,PAS0349,PC-6612,Disconnect
{J0E2-K6FY33ZW-3994LJUU},05/06/2017 12:20:07,LKF0701,PC-4841,Disconnect
{X4D3-L8LZ13DI-9022ZYKB},05/06/2017 12:30:30,JQV0922,PC-4826,Connect
{G9N4-I5ML23KY-6489BBGG},05/06/2017 12:35:05,LKF0701,PC-4841,Connect
{Z9H2-C1MM37ZB-5754JMAQ},05/06/2017 12:35:56,JQV0922,PC-4826,Disconnect
{L2X3-R4RG75GF-5356DBJX},05/06/2017 12:45:44,CCH0959,PC-0588,Disconnect
{L0Z8-W0NK79IB-3441XADA},05/06/2017 12:50:34,CCH0959,PC-0588,Connect
{L5B9-N3EM55UY-3071EQFP},05/06/2017 12:59:53,LKF0701,PC-4841,Disconnect
{S6L8-Q1HB75WP-5279PTFX},05/06/2017 13:06:28,LKF0701,PC-4841,Connect
{S8W6-K9QP06TU-3257OOGL},05/06/2017 13:13:51,LKF0701,PC-4841,Disconnect
{B4I6-K0MX91DW-8104KHZR},05/06/2017 13:48:28,LKF0701,PC-4841,Connect
{E8K9-Z8YV91QD-6013TVDM},05/06/2017 13:49:38,PAS0349,PC-6612,Connect
{U7W3-C8SZ22GP-4343YNUF},05/06/2017 13:55:44,CCH0959,PC-0588,Disconnect
{M9X3-O9ZD01OK-1018OQXF},05/06/2017 14:06:09,PAS0349,PC-6612,Disconnect
{W7T4-H6CM62RZ-9961WBHE},05/06/2017 14:20:48,CCO0065,PC-5771,Connect
{I8R1-C0XK27WB-0793MTCC},05/06/2017 14:28:19,PAS0349,PC-6612,Connect
{U0X6-H7AZ31SL-1694LFJX},05/06/2017 14:29:55,LKF0701,PC-4841,Disconnect
{N8I2-T7GM70VP-1250PXQA},05/06/2017 14:40:01,PAS0349,PC-6612,Disconnect
{G3A8-Q7XH03NY-3278NQQD},05/06/2017 14:44:28,CCO0065,PC-5771,Disconnect
{L0I3-W5GA96LQ-2347NXSP},05/06/2017 14:55:52,DSL0441,PC-7252,Connect
{J9Z8-O0NG17CX-2275XYQC},05/06/2017 14:57:46,LKF0701,PC-4841,Connect
{A3R9-Z0CH72AG-5959ZFZP},05/06/2017 15:06:17,LKF0701,PC-4841,Disconnect
{Y3O8-P4HB72SH-3816CBFJ},05/06/2017 15:16:43,PAS0349,PC-6612,Connect
{O3A9-I6MS88NX-8017FNRS},05/06/2017 15:21:34,PAS0349,PC-6612,Disconnect
{Y1C9-C7VI57NC-9285XARV},05/06/2017 15:25:06,JQV0922,PC-4826,Connect
{K4E8-D7SA22RJ-4767WTFB},05/06/2017 15:41:39,PAS0349,PC-6612,Connect
{I1A3-Y6QN22TQ-7997VXSX},05/06/2017 15:55:21,JQV0922,PC-4826,Disconnect
{T7N9-T1YD94BO-9454TMRI},05/06/2017 15:58:47,PAS0349,PC-6612,Disconnect
{Q4R3-I3AB04CW-1350VWYZ},05/06/2017 21:14:06,WSP0210,PC-0583,Connect
{C3O1-Y8BU73TI-7683NOHJ},05/06/2017 21:16:12,WSP0210,PC-0583,Disconnect
{I2E9-K7TL77IZ-1165WGXT},05/07/2017 07:37:44,LKF0701,PC-4841,Connect
{C8B1-Y8MO77QF-7758QBPW},05/07/2017 07:44:24,LKF0701,PC-4841,Disconnect
{W0S8-W0KY43BO-5282GJSE},05/07/2017 07:51:04,CCO0065,PC-5771,Connect
{J7A2-Q9RH30FD-1836FDMG},05/07/2017 07:59:46,CCO0065,PC-5771,Disconnect
{C6M4-T2BZ00GH-1191ZGII},05/07/2017 08:24:21,DSL0441,PC-7252,Connect
{I8D6-Y3GT53SU-6707CESR},05/07/2017 08:26:05,LKF0701,PC-4841,Connect
{N8A7-D2JS19ED-4626ZTWZ},05/07/2017 08:26:51,PAS0349,PC-6612,Connect
{K3Z2-J9FK78CW-5185EZVE},05/07/2017 08:29:52,CCO0065,PC-5771,Connect
{D8Z3-E4DT27FV-1851MEHX},05/07/2017 08:32:16,PAS0349,PC-6612,Disconnect
{T8X0-X8JG54AH-7876MWSX},05/07/2017 08:49:06,CCO0065,PC-5771,Disconnect
{P1C4-Q9DB60MX-4737NXWO},05/07/2017 08:57:26,LKF0701,PC-4841,Disconnect
{U8H6-F4PI67TT-3864UJBP},05/07/2017 09:06:16,LKF0701,PC-4841,Connect
{A3L3-K3RY72UP-9815WCTR},05/07/2017 09:16:11,PAS0349,PC-6612,Connect
{X2Y4-A7MP55FN-6621WKTP},05/07/2017 09:36:33,DSL0441,PC-7252,Disconnect
{B7C5-V0TC00BY-7435JVSY},05/07/2017 09:42:30,LKF0701,PC-4841,Disconnect
{T0I2-G4WQ46PD-7966AIIW},05/07/2017 09:50:02,LKF0701,PC-4841,Connect
{J4W6-D3UZ11WK-5466GIOC},05/07/2017 10:06:05,PAS0349,PC-6612,Disconnect
{M2H2-I5QV48BN-6614ZOSE},05/07/2017 10:24:05,LKF0701,PC-4841,Disconnect
{B2M6-K4YG34YR-6598PBQM},05/07/2017 10:28:48,LKF0701,PC-4841,Connect
{I9U8-F4IM45WB-3503CUDE},05/07/2017 10:43:32,LKF0701,PC-4841,Disconnect
{X9B1-Q1MZ55UI-4114SIBW},05/07/2017 11:09:41,LKF0701,PC-4841,Connect
{H1J4-X5CT60AK-2918PHSK},05/07/2017 11:16:03,PAS0349,PC-6612,Connect
{P8I4-P0GC16FQ-4968PWIP},05/07/2017 11:20:13,LKF0701,PC-4841,Disconnect
{H7E4-T4AY99KA-9582JLEU},05/07/2017 11:46:15,CCO0065,PC-5771,Connect
{S2M3-P8MQ60CV-0821KCYF},05/07/2017 11:52:23,LKF0701,PC-4841,Connect
{W4S8-V6AQ27QI-3416RBTY},05/07/2017 12:03:36,PAS0349,PC-6612,Disconnect
{K6C4-M7FD66XV-1251GYPE},05/07/2017 12:05:57,CCO0065,PC-5771,Disconnect
{T3K6-F9VW12KF-5383UHSO},05/07/2017 13:02:12,JQV0922,PC-4826,Connect
{N4G2-G7YE42HN-6292RCNS},05/07/2017 13:24:22,PAS0349,PC-6612,Connect
{L8N9-S0WF06QD-4113EFXO},05/07/2017 13:26:58,LKF0701,PC-4841,Disconnect
{J9F5-P4IW47FA-8829ZTLH},05/07/2017 13:29:31,LKF0701,PC-4841,Connect
{H8J0-P3HR30YZ-1482GZUD},05/07/2017 13:37:29,JQV0922,PC-4826,Disconnect
{V1A5-K1VS67GE-9759AIPW},05/07/2017 13:40:27,LKF0701,PC-4841,Disconnect
{R7O9-Q7RG32NW-1954UYSJ},05/07/2017 13:43:59,CCH0959,PC-0588,Connect
{G5D6-S6XR41VW-0600BJLX},05/07/2017 13:48:56,CCO0065,PC-5771,Connect
{G1R8-Q4YU77ZK-4057OPWB},05/07/2017 14:03:45,PAS0349,PC-6612,Disconnect
{K0O1-T1XT80CO-1488WLWU},05/07/2017 14:05:34,LKF0701,PC-4841,Connect
{C7D0-A7SY28WW-8105YNJS},05/07/2017 14:48:08,JQV0922,PC-4826,Connect
{Q3N0-M7MM54VP-9643DISC},05/07/2017 15:08:17,PAS0349,PC-6612,Connect
{N0B4-Z1CQ23KD-5970LOJT},05/07/2017 15:08:57,LKF0701,PC-4841,Disconnect
{F7A1-K3BY53RO-5307TCTH},05/07/2017 15:11:03,CCH0959,PC-0588,Disconnect
{M6P6-U8IC72RV-7448HEJV},05/07/2017 15:16:25,CCO0065,PC-5771,Disconnect
{S0M9-Z1BH67HB-4441AESC},05/07/2017 15:44:12,JQV0922,PC-4826,Disconnect
{U2H3-W4WZ91OO-4574IJNG},05/07/2017 16:02:19,PAS0349,PC-6612,Disconnect
{U7E1-T9WW91BX-9100VHAL},05/07/2017 16:28:19,PAS0349,PC-6612,Connect
{S4M2-B1XJ64WG-9083LZQR},05/07/2017 16:39:57,PAS0349,PC-6612,Disconnect
{E4B9-J3NB21QH-5845GKXG},05/07/2017 16:45:05,PAS0349,PC-6612,Connect
{C2J1-P1CL51JY-7415ATIU},05/07/2017 16:50:26,PAS0349,PC-6612,Disconnect
{U3Y6-Q1VU08AM-6347UXYO},05/09/2017 07:46:56,WSP0210,PC-0583,Connect
{P0B3-W1DI05NT-8631BARR},05/09/2017 08:30:51,DSL0441,PC-7252,Connect
{Q2Z3-P9XM28RN-2637LLCA},05/09/2017 09:20:36,WSP0210,PC-0583,Disconnect
{I8F4-V0BP20YV-5418FXNT},05/09/2017 10:45:22,DSL0441,PC-7252,Disconnect
{D1G3-D6AL15WQ-6383UKAZ},05/09/2017 12:57:03,DSL0441,PC-7252,Connect
{G0Z8-E3UL50MH-3572ARLH},05/09/2017 12:59:45,WSP0210,PC-0583,Connect
{T0A1-K8BB15PB-3337PQPQ},05/09/2017 15:01:13,DSL0441,PC-7252,Disconnect
{R7A9-G9KT94CY-2992XHFF},05/09/2017 15:52:15,WSP0210,PC-0583,Disconnect
