{I9G3-P7EE67BF-7096SQHS},05/02/2017 07:48:00,DSL0441,PC-7252,Logon
{J0P0-P8WT80JM-5061QQQU},05/02/2017 08:15:00,KAK0992,PC-1037,Logon
{X8V4-U7EY06QF-9653XAII},05/02/2017 08:39:00,LRL0873,PC-8504,Logon
{Z3K6-E0UW93TW-5919WJMB},05/02/2017 11:47:37,LRL0873,PC-8504,Logon
{M8C3-B9CD44AP-1662QZEN},05/02/2017 12:34:12,WSP0210,PC-0583,Logon
{L6Y8-L2CB70XU-2778XAOD},05/02/2017 12:40:17,DSL0441,PC-7252,Logon
{V6Z3-K6SD53GS-5410WLGQ},05/02/2017 13:10:57,KAK0992,PC-1037,Logon
{J7P1-R5SB84MV-8319LHCL},05/02/2017 15:42:00,WSP0210,PC-0583,Logoff
{E9T4-R2JW99QN-6987RVHB},05/02/2017 16:43:00,DSL0441,PC-7252,Logoff
{F5Y8-J7RH33XN-3017OAMX},05/02/2017 18:26:00,KAK0992,PC-1037,Logoff
{J9O3-M9VE62UK-3690SQJR},05/02/2017 18:51:00,LRL0873,PC-8504,Logoff
{V9Y1-G8AP31XQ-4874ELAW},05/03/2017 01:11:59,WSP0210,PC-9192,Logon
{G0R4-W0XZ49TK-4527VWBV},05/03/2017 01:17:10,WSP0210,PC-9192,Logoff
{I5P4-A7AA71AM-8219IMFG},05/03/2017 04:05:36,WSP0210,PC-6015,Logon
{H0A1-C2PJ65YH-1911JVVM},05/03/2017 04:25:24,WSP0210,PC-6015,Logoff
{J6L4-T5XK96WB-8801ZCNC},05/03/2017 04:39:16,WSP0210,PC-4208,Logon
{R3G8-O9PR69IN-1242OEJA},05/03/2017 04:57:16,WSP0210,PC-4208,Logoff
{K0T7-M6FM78LI-1665QAEC},05/03/2017 05:08:07,WSP0210,PC-0281,Logon
{Q7E1-B4DF55AY-9331HGVU},05/03/2017 05:20:33,WSP0210,PC-0281,Logoff
{K7K1-C9HK19TK-2653QBAG},05/03/2017 05:48:29,WSP0210,PC-7117,Logon
{N0D3-W7ND37IR-8058SOSS},05/03/2017 05:50:08,WSP0210,PC-7117,Logoff
{V7V5-L8WZ72GY-8624MEZH},05/03/2017 07:02:00,HMW0274,PC-1078,Logon
{C0T0-I6EL63AV-7875GSZM},05/03/2017 07:02:00,LCD0715,PC-7125,Logon
{Y4D5-Y0HF18HW-4613TQWG},05/03/2017 07:02:00,PJE0714,PC-1201,Logon
{Y2G5-J5ZF86LD-7863GZPU},05/03/2017 07:08:00,LKF0701,PC-4841,Logon
{B7Z3-G2KJ00XW-7987JJWO},05/03/2017 07:12:00,DHB0696,PC-7987,Logon
{P9P0-B1JB83XP-9515AZXP},05/03/2017 07:31:00,MBS0355,PC-8021,Logon
{C4K2-B4JE48QD-3155SXOK},05/03/2017 07:35:00,SKC0670,PC-8864,Logon
{Z5I9-E1WA34VH-3690RSEE},05/03/2017 07:39:00,CCO0065,PC-5771,Logon
{D5B9-O3TE16RJ-1229ZXUI},05/03/2017 07:39:00,GHG0667,PC-5349,Logon
{L8A8-J8WE56CB-7455WQMO},05/03/2017 07:39:00,KHC0465,PC-4769,Logon
{Y6D1-I7CZ44MG-4056FAKJ},05/03/2017 07:46:00,NPB0217,PC-7055,Logon
{X4A3-V7IA42UH-0783OOJN},05/03/2017 07:47:00,FKR0134,PC-2244,Logon
{P3O0-P9QH61AU-3410MLZF},05/03/2017 07:47:00,WSP0210,PC-0583,Logon
{F2U7-Z8WU37MC-4246AJNX},05/03/2017 07:48:00,CCD0463,PC-8766,Logon
{X7Y5-G7PO89VZ-9965ALWX},05/03/2017 07:48:00,DSL0441,PC-7252,Logon
{V5L8-X3LE67YI-9686QNJQ},05/03/2017 07:54:00,PAS0349,PC-6612,Logon
{R4H7-D2QC00NA-8292EKIR},05/03/2017 07:56:00,HAC0651,PC-6687,Logon
{P5D0-O4HU84AL-0209CJFT},05/03/2017 08:01:00,SNL0096,PC-7201,Logon
{U0L5-Z5KU68SK-0250PVMS},05/03/2017 08:03:00,CCH0959,PC-0588,Logon
{J6H1-A2QP74FL-6011XDUK},05/03/2017 08:05:00,KAK0992,PC-1037,Logon
{V2E2-J7RB66YX-4391GCEP},05/03/2017 08:14:00,DZJ0261,PC-9979,Logon
{H0O6-Y5DT76FJ-7426GMNL},05/03/2017 08:19:00,HRL0797,PC-9961,Logon
{J0C4-W8NO43FP-4508DVZR},05/03/2017 08:33:00,GGG0825,PC-3869,Logon
{X3W7-C4ZC46DO-6625SSJU},05/03/2017 08:39:00,CSF0929,PC-4442,Logon
{H1T3-Q5HL50FR-7006ISVS},05/03/2017 08:39:00,SAO0920,PC-8152,Logon
{T3Z5-R4ZC87ET-2086YYXK},05/03/2017 08:45:00,JQV0922,PC-4826,Logon
{E4F7-A6ES03VP-7003WRKR},05/03/2017 08:45:00,PIB0855,PC-1578,Logon
{F7Z5-Y0OR57LU-9116XTKZ},05/03/2017 08:50:00,JAL0281,PC-7595,Logon
{O0H3-E1QO22RJ-0561TBLE},05/03/2017 08:53:00,LRL0873,PC-8504,Logon
{L1V6-Z6BY08AL-2471MUKD},05/03/2017 08:57:00,RDC0283,PC-2887,Logon
{N5W0-Z5TO45UN-9901QOQQ},05/03/2017 09:00:00,DBM0279,PC-8059,Logon
{J3Y3-U5YQ31QH-1066VQBT},05/03/2017 09:05:00,IQW0294,PC-3418,Logon
{O8X7-Y5CN46JH-2663PRNA},05/03/2017 09:06:00,HMD0974,PC-1182,Logon
{D3S0-Y0HW75PD-2655KFGF},05/03/2017 09:17:00,SMJ0486,PC-0547,Logon
{R9M9-Y6OO94DF-3208UCLQ},05/03/2017 09:33:00,MJM0080,PC-2586,Logon
{Q2W2-Z0IS15FU-2667FKJY},05/03/2017 11:48:43,MBS0355,PC-8021,Logon
{Z8L9-N8TB21HM-8547ELVR},05/03/2017 12:12:41,GGG0825,PC-3869,Logon
{R8P9-G5NN91PP-6285XJMV},05/03/2017 12:12:58,RDC0283,PC-2887,Logon
{G0X7-R0TZ65XW-7124ROJO},05/03/2017 12:14:25,CCO0065,PC-5771,Logon
{S5Y8-R8HR82XE-1724MSFC},05/03/2017 12:15:03,DHB0696,PC-7987,Logon
{K5P5-G8AF35SC-5886MHXK},05/03/2017 12:23:01,PAS0349,PC-6612,Logon
{J0E1-Q7FL29ZG-9902FSIJ},05/03/2017 12:39:30,SAO0920,PC-8152,Logon
{T0D6-Y6FN34GY-3596NXMY},05/03/2017 12:53:49,HMD0974,PC-1182,Logon
{T3J1-X0EY52CO-8132XFCC},05/03/2017 13:10:43,JAL0281,PC-7595,Logon
{Q4D4-G9WO40CE-9378XKAP},05/03/2017 13:13:41,IQW0294,PC-3418,Logon
{O1N0-Q9ZL78OY-0621BABD},05/03/2017 13:14:05,CCD0463,PC-8766,Logon
{I2Q9-C5CB96DK-4894NMBO},05/03/2017 13:18:12,JQV0922,PC-4826,Logon
{A7A8-C8FA63BQ-8745JGVC},05/03/2017 13:19:52,WSP0210,PC-0583,Logon
{H3G8-C9JR44PF-8963OUVK},05/03/2017 13:28:44,GHG0667,PC-5349,Logon
{M1O8-K9GB26XZ-9333EBYG},05/03/2017 13:37:26,KAK0992,PC-1037,Logon
{J0P3-O2KL42CG-3976NJNG},05/03/2017 13:45:16,DSL0441,PC-7252,Logon
{B4A8-D3KH64FG-3690NFWP},05/03/2017 14:22:39,MJM0080,PC-2586,Logon
{V6U1-O9EU34MX-3307EUJW},05/03/2017 14:58:00,DHB0696,PC-7987,Logoff
{V2N9-W5QP56IY-1632PJBV},05/03/2017 15:03:00,LKF0701,PC-4841,Logoff
{P6C4-L6ZR38XN-5326QDQR},05/03/2017 15:12:00,LCD0715,PC-7125,Logoff
{K2G2-T4KF58ER-3126THJO},05/03/2017 15:13:00,PJE0714,PC-1201,Logoff
{F3V4-L6EW18OV-1408MIBH},05/03/2017 15:23:00,HRL0797,PC-9961,Logoff
{E7Q9-E4UD31HL-4621OJDJ},05/03/2017 15:44:00,WSP0210,PC-0583,Logoff
{O8O8-H2PS18NK-6493FPXI},05/03/2017 15:56:00,CCH0959,PC-0588,Logoff
{K3Z9-I1XN21HU-6068MTJS},05/03/2017 15:58:00,CCO0065,PC-5771,Logoff
{J6M6-C4IB50MK-7658TZJG},05/03/2017 16:13:00,HMW0274,PC-1078,Logoff
{B9I1-U2GB28JU-7158LRSP},05/03/2017 16:30:00,GGG0825,PC-3869,Logoff
{U9P5-R9GT55WT-7159GWAB},05/03/2017 16:44:00,GHG0667,PC-5349,Logoff
{I3H4-Z6PX27EC-5360ZCHV},05/03/2017 16:44:00,MBS0355,PC-8021,Logoff
{N7Z7-R8PS09KB-1071PUXV},05/03/2017 16:49:00,DSL0441,PC-7252,Logoff
{T6J1-W4SM63OX-6755JVUF},05/03/2017 16:54:00,SKC0670,PC-8864,Logoff
{W1U6-B8PM98PX-6667CUJF},05/03/2017 16:57:00,RDC0283,PC-2887,Logoff
{E6I2-F6NN15PL-6868TGTY},05/03/2017 16:58:00,IQW0294,PC-3418,Logoff
{Q4D5-N4OV78EO-6335NKLR},05/03/2017 16:59:00,PAS0349,PC-6612,Logoff
{Y3R5-G9FK60XY-0672ZFCB},05/03/2017 17:00:00,HAC0651,PC-6687,Logoff
{H9T8-F5NW31BC-4578PCYZ},05/03/2017 17:02:00,DBM0279,PC-8059,Logoff
{I2A5-K5QU31NT-6268GFUZ},05/03/2017 17:05:00,JAL0281,PC-7595,Logoff
{L5C0-U2JM78NM-5450TYUW},05/03/2017 17:24:00,HMD0974,PC-1182,Logoff
{K3H3-D9WT21IV-2957OYXT},05/03/2017 17:41:00,CSF0929,PC-4442,Logoff
{K8X9-X1XS36HQ-7433ZSGO},05/03/2017 17:41:00,JQV0922,PC-4826,Logoff
{U1D2-O0GE02JA-6076XMWM},05/03/2017 17:42:00,NPB0217,PC-7055,Logoff
{C6D4-V9RP78IX-3686RLVC},05/03/2017 17:45:00,SAO0920,PC-8152,Logoff
{W0M3-F3ZC08LV-1160RRTV},05/03/2017 18:03:00,DZJ0261,PC-9979,Logoff
{J1Y9-J2XZ17LY-3237YELD},05/03/2017 18:08:00,FKR0134,PC-2244,Logoff
{E3S0-C7WC17KF-2925ISXL},05/03/2017 18:10:00,KAK0992,PC-1037,Logoff
{V1B8-O3HK60BQ-4660THWJ},05/03/2017 18:17:17,WSP0210,PC-1851,Logon
{S9N0-Z1QV68TM-8318JOWB},05/03/2017 18:23:11,WSP0210,PC-1851,Logoff
{H4B1-B8RK12VL-3196MBKW},05/03/2017 18:25:00,SNL0096,PC-7201,Logoff
{G7C2-H9TS34QR-4033BKZN},05/03/2017 18:41:10,WSP0210,PC-6941,Logon
{A7F3-Z0EF66GO-7157ZFND},05/03/2017 18:49:39,WSP0210,PC-6941,Logoff
{C7V9-G0BC48OE-4940SBTI},05/03/2017 18:53:00,KHC0465,PC-4769,Logoff
{E9S4-D6JE54SP-1977KCGN},05/03/2017 18:54:00,LRL0873,PC-8504,Logoff
{X5V2-P0NB56JQ-3636JNLM},05/03/2017 18:58:00,CCD0463,PC-8766,Logoff
{L5I8-G6IS89JB-7641APYY},05/03/2017 18:58:00,PIB0855,PC-1578,Logoff
{A0P8-W2MO02EA-0988SESC},05/03/2017 19:19:11,WSP0210,PC-9722,Logon
{X3J3-Z1WS13JR-1369CWBA},05/03/2017 19:25:00,SMJ0486,PC-0547,Logoff
{Q9Y3-P1AR20IK-7077VLFP},05/03/2017 19:28:00,MJM0080,PC-2586,Logoff
{U9U9-T9BT92ZP-8059GKFH},05/03/2017 19:32:22,WSP0210,PC-9722,Logoff
{O5E3-R0XI54RB-3595FWXQ},05/03/2017 19:32:52,WSP0210,PC-4246,Logon
{B7G4-C9MS21UH-7499LRUD},05/03/2017 19:49:03,WSP0210,PC-4246,Logoff
{C5I8-B8GC36EH-8913FQUV},05/03/2017 21:43:24,WSP0210,PC-4652,Logon
{U8C9-G4XS18NO-5449BVAX},05/03/2017 21:44:42,WSP0210,PC-4652,Logoff
{X3A4-Z0HF35YS-0176YFOK},05/04/2017 02:12:50,WSP0210,PC-2940,Logon
{K1M6-R2KW62KQ-8609AONH},05/04/2017 02:31:22,WSP0210,PC-2940,Logoff
{X9Y3-N5CF19VA-8247SDAM},05/04/2017 03:19:22,WSP0210,PC-7543,Logon
{B1Q1-J2IG71YE-8792TXBA},05/04/2017 03:28:23,WSP0210,PC-7543,Logoff
{B8G7-T9KN97QW-8191WDKP},05/04/2017 05:13:44,WSP0210,PC-2969,Logon
{T9T6-E3KD20KG-7262HSIR},05/04/2017 05:29:03,WSP0210,PC-2969,Logoff
{L7I7-F3BE95KB-2082OYZZ},05/04/2017 06:58:00,LKF0701,PC-4841,Logon
{J4W4-F5XN36WD-3881LRVL},05/04/2017 07:01:00,DHB0696,PC-7987,Logon
{I3B0-W3OW91EM-4067XUUF},05/04/2017 07:01:00,PJE0714,PC-1201,Logon
{K6J5-G7DL93ZY-2980UMNQ},05/04/2017 07:09:00,LCD0715,PC-7125,Logon
{M9P1-T0GC53WO-2426KZIA},05/04/2017 07:15:00,HMW0274,PC-1078,Logon
{L5Y9-X5OM12RR-6837RAFT},05/04/2017 07:32:00,MBS0355,PC-8021,Logon
{Y4Q1-D6JI05NG-2978NEMN},05/04/2017 07:33:00,CCD0463,PC-8766,Logon
{Z0H6-D0ST63DD-9902NIVW},05/04/2017 07:35:00,SKC0670,PC-8864,Logon
{D8P2-K5VV89FZ-8636AASP},05/04/2017 07:39:00,DSL0441,PC-7252,Logon
{R3Q6-G3XX40LM-0730IHTM},05/04/2017 07:45:00,GHG0667,PC-5349,Logon
{U4Y8-C0RF89TC-3784LWGP},05/04/2017 07:46:00,WSP0210,PC-0583,Logon
{N1W6-E4JA31WC-7727PBSC},05/04/2017 07:47:00,PAS0349,PC-6612,Logon
{I3Q1-K1RG23JK-5396PCHJ},05/04/2017 07:48:00,FKR0134,PC-2244,Logon
{I4Z7-S6BL99YD-7169COBB},05/04/2017 07:48:00,KHC0465,PC-4769,Logon
{X1Q2-V1LB36BG-7886RVNN},05/04/2017 07:50:00,CCH0959,PC-0588,Logon
{I7K2-L0XR97OI-4795RSBT},05/04/2017 07:50:00,NPB0217,PC-7055,Logon
{O5E2-I2VE60ZL-3658VDJO},05/04/2017 07:52:00,HAC0651,PC-6687,Logon
{Y4C4-G1KH37BQ-6005FUSQ},05/04/2017 07:55:00,CCO0065,PC-5771,Logon
{F0S1-Z7SA17AW-1396HWLW},05/04/2017 08:04:00,DZJ0261,PC-9979,Logon
{F2T6-B6FS29KN-7340KLEK},05/04/2017 08:10:46,WSP0210,PC-4639,Logon
{Q6Q5-L0XC77KU-9495LTTE},05/04/2017 08:15:10,WSP0210,PC-4445,Logon
{R3K4-Q1ES38AE-1411BJCG},05/04/2017 08:16:00,KAK0992,PC-1037,Logon
{N2D6-J5MH44OU-2714RZDE},05/04/2017 08:17:00,HRL0797,PC-9961,Logon
{N7D0-K6BG49CO-9129JRKQ},05/04/2017 08:17:41,WSP0210,PC-4445,Logoff
{E1P7-O9ZB41JG-9796RFKE},05/04/2017 08:18:00,SNL0096,PC-7201,Logon
{B9R7-V6LI59RP-5555ZVCU},05/04/2017 08:27:14,WSP0210,PC-4639,Logoff
{I1H8-E6ML71RO-4588LWXF},05/04/2017 08:32:00,GGG0825,PC-3869,Logon
{F8R5-B0PL15DI-0585TQOK},05/04/2017 08:33:00,CSF0929,PC-4442,Logon
{D6C8-E8DB73NT-7981KATA},05/04/2017 08:37:00,LRL0873,PC-8504,Logon
{F4K0-T9EA96SZ-5348AZEU},05/04/2017 08:42:00,JQV0922,PC-4826,Logon
{R3R0-I9YE69ZF-3861DORQ},05/04/2017 08:43:00,PIB0855,PC-1578,Logon
{W5Q2-O2CX03OM-7117GPHO},05/04/2017 08:47:00,SAO0920,PC-8152,Logon
{X5N3-F2LA97XW-2899UMGC},05/04/2017 08:50:00,RDC0283,PC-2887,Logon
{L3S3-J1RM17GD-6863BASL},05/04/2017 08:54:00,DBM0279,PC-8059,Logon
{H1W4-T3DS14FW-5757BOXA},05/04/2017 09:00:00,HMD0974,PC-1182,Logon
{D4B6-S7YR51TQ-3975KIXG},05/04/2017 09:04:00,IQW0294,PC-3418,Logon
{S5V0-R8BG95YQ-6175KFCX},05/04/2017 09:10:00,JAL0281,PC-7595,Logon
{J0N7-W7MC87RO-8085QTDT},05/04/2017 09:17:00,SMJ0486,PC-0547,Logon
{V1U2-I8FV67GZ-9347GVSL},05/04/2017 09:40:00,MJM0080,PC-2586,Logon
{A9E5-G7XU50TM-9383DMCG},05/04/2017 10:19:35,PAS0349,PC-6612,Logon
{A4K6-K5NF53NA-6565TFPE},05/04/2017 11:03:23,MBS0355,PC-8021,Logon
{N5C7-K7CZ66CO-4801BSMJ},05/04/2017 11:52:53,KAK0992,PC-1037,Logon
{X6A0-F4GA72ZJ-6869PDYT},05/04/2017 12:01:01,GHG0667,PC-5349,Logon
{L6R2-B0RX07CP-1553FWYB},05/04/2017 12:17:10,CCO0065,PC-5771,Logon
{S1M6-P6KB51FI-7785LCUC},05/04/2017 12:32:20,DHB0696,PC-7987,Logon
{Q6Y9-N6PT34PY-2571LXHB},05/04/2017 12:37:31,CCD0463,PC-8766,Logon
{H0H8-F7JS64YE-7134IRRF},05/04/2017 12:46:19,GGG0825,PC-3869,Logon
{S4U2-A1GT22VO-6233AWFE},05/04/2017 13:11:15,JAL0281,PC-7595,Logon
{Q5N5-V4IQ74OS-3737GXJF},05/04/2017 13:17:05,WSP0210,PC-0583,Logon
{C1Q7-U5TO23MI-1690PGAO},05/04/2017 13:21:49,RDC0283,PC-2887,Logon
{N4S8-W2DA56NG-7933QEFN},05/04/2017 13:55:12,IQW0294,PC-3418,Logon
{E3F4-I5EX98MS-9182NYPI},05/04/2017 13:55:27,SAO0920,PC-8152,Logon
{Q6H5-U5UI13PS-8220LIMP},05/04/2017 14:08:48,LRL0873,PC-8504,Logon
{R7M2-U8PW88CA-8751ISQL},05/04/2017 14:29:10,JQV0922,PC-4826,Logon
{W9V9-U2DP65DL-0609JGJW},05/04/2017 14:32:26,HMD0974,PC-1182,Logon
{A5K7-U5GE75UL-3470WVYU},05/04/2017 14:44:13,MJM0080,PC-2586,Logon
{J8T9-S1UE63VD-5278NBIK},05/04/2017 15:03:00,LKF0701,PC-4841,Logoff
{W9E9-A3CM65IN-3849RNEH},05/04/2017 15:03:00,PJE0714,PC-1201,Logoff
{P6L3-Q1BB10VE-2469QQBZ},05/04/2017 15:06:00,DHB0696,PC-7987,Logoff
{S6F4-K7AM27MP-6303NUXF},05/04/2017 15:09:00,LCD0715,PC-7125,Logoff
{W0K5-T7AH15IB-3537NVCR},05/04/2017 15:15:00,HRL0797,PC-9961,Logoff
{M7R6-U9LG14BU-0163GFLN},05/04/2017 15:34:00,CCO0065,PC-5771,Logoff
{A5W7-S4AJ92XV-3629ADCK},05/04/2017 15:47:00,WSP0210,PC-0583,Logoff
{C7B5-U9ZB30WK-4267STQS},05/04/2017 15:57:00,CCH0959,PC-0588,Logoff
{D1I4-O0ZI18FL-7069RVTY},05/04/2017 16:13:00,HMW0274,PC-1078,Logoff
{A4B4-F6HP84QN-7839EQWQ},05/04/2017 16:19:00,GGG0825,PC-3869,Logoff
{U2M4-X4SN83XB-9634ZRIF},05/04/2017 16:45:00,GHG0667,PC-5349,Logoff
{M0A4-H3JH90NS-5388SNOU},05/04/2017 16:45:00,SKC0670,PC-8864,Logoff
{Z7G9-B1QB36IG-8898PACF},05/04/2017 16:49:00,MBS0355,PC-8021,Logoff
{D7P9-G2VR22GI-7814JOXC},05/04/2017 16:53:00,DSL0441,PC-7252,Logoff
{M0U4-P8KG06GP-6164ZIMF},05/04/2017 16:53:00,PAS0349,PC-6612,Logoff
{J2M1-X6BT05DT-3989KBGG},05/04/2017 17:00:00,DBM0279,PC-8059,Logoff
{B9W3-O6IN14EH-4628UHXY},05/04/2017 17:01:00,IQW0294,PC-3418,Logoff
{D8V8-W0RH93ZF-3518WOQF},05/04/2017 17:01:00,RDC0283,PC-2887,Logoff
{R9G8-A4PF38OQ-9626QWRX},05/04/2017 17:07:00,HMD0974,PC-1182,Logoff
{N7B5-X3TY01CA-2659JXMH},05/04/2017 17:08:00,JAL0281,PC-7595,Logoff
{J4Y9-Z9CX11JY-3554YHUJ},05/04/2017 17:11:00,HAC0651,PC-6687,Logoff
{D8C9-G4RF84YI-5782RTZU},05/04/2017 17:39:00,JQV0922,PC-4826,Logoff
{E5N6-T4VB42BU-1521EXDP},05/04/2017 17:41:03,WSP0210,PC-2020,Logon
{B2F5-L2JB32LI-6248BMNZ},05/04/2017 17:42:00,NPB0217,PC-7055,Logoff
{M1V8-B2YP48ZB-6736SYQG},05/04/2017 17:46:34,WSP0210,PC-2020,Logoff
{L4K6-Z1XE07DT-4526FLEK},05/04/2017 17:50:55,WSP0210,PC-4052,Logon
{C9V7-C8DD16KN-1250JDLA},05/04/2017 17:53:00,SAO0920,PC-8152,Logoff
{P4U6-J4PV07EA-0558ILXF},05/04/2017 17:57:00,CSF0929,PC-4442,Logoff
{Q8E9-G3TO18GU-3913GIRD},05/04/2017 17:58:12,WSP0210,PC-4052,Logoff
{O4B4-Y3LY37SE-8689FQOM},05/04/2017 18:05:00,FKR0134,PC-2244,Logoff
{B3R8-F4WZ34IZ-2806TFEH},05/04/2017 18:07:02,WSP0210,PC-3390,Logon
{V4O1-X0JJ81VR-6832HWWT},05/04/2017 18:11:00,DZJ0261,PC-9979,Logoff
{M0I8-X0AW27AF-7614LWVE},05/04/2017 18:16:00,KAK0992,PC-1037,Logoff
{L2A6-Q4CW61QK-4258QIDP},05/04/2017 18:20:39,WSP0210,PC-3390,Logoff
{W8D2-Z4XY22WN-7225MVSH},05/04/2017 18:30:00,SNL0096,PC-7201,Logoff
{A4Z4-T4WD06LU-8088EBEC},05/04/2017 18:39:00,KHC0465,PC-4769,Logoff
{Y9I4-Y7CI09WX-8109WEIS},05/04/2017 18:41:00,PIB0855,PC-1578,Logoff
{X5V7-R3EY93NM-1959TSTG},05/04/2017 18:45:00,CCD0463,PC-8766,Logoff
{K3Y6-E9JL08GK-1135CBVA},05/04/2017 18:45:00,LRL0873,PC-8504,Logoff
{A7U6-B0WC98IU-7390HRBU},05/04/2017 19:24:00,SMJ0486,PC-0547,Logoff
{I6T6-Y4HD69GR-6756SAIM},05/04/2017 19:28:00,MJM0080,PC-2586,Logoff
{L0C8-I8EM61HF-6262OLPK},05/04/2017 19:38:47,WSP0210,PC-2849,Logon
{B4Z7-L5AM71VJ-3930UWLG},05/04/2017 19:43:11,WSP0210,PC-2849,Logoff
{M9L3-X1DJ64MN-0968FKDR},05/04/2017 23:43:05,WSP0210,PC-5931,Logon
{K0Q4-G2QI93VR-8774TCGF},05/04/2017 23:44:09,WSP0210,PC-5931,Logoff
{E4U4-I2TA57ID-4853XJDN},05/05/2017 00:37:17,WSP0210,PC-0583,Logon
{Z3E7-M2VM86UK-9615TPSA},05/05/2017 02:13:31,WSP0210,PC-4052,Logon
{N1F1-P0SP14QY-8626LGOW},05/05/2017 02:19:13,WSP0210,PC-4052,Logoff
{X6N1-B8JV62GC-4770UVTK},05/05/2017 02:38:10,WSP0210,PC-7268,Logon
{A2Q8-Q8KS28PX-9479IQYX},05/05/2017 02:39:19,WSP0210,PC-7268,Logoff
{Y2A7-B3HZ71YK-6554WFLW},05/05/2017 03:49:28,WSP0210,PC-0583,Logoff
{Z9U3-V1FS85UP-9652UTNQ},05/05/2017 06:51:00,PJE0714,PC-1201,Logon
{Z8S2-D2BE27DH-1406SZRH},05/05/2017 06:57:00,DHB0696,PC-7987,Logon
{D9M6-Y0JD57NH-6298HEXX},05/05/2017 07:04:00,LKF0701,PC-4841,Logon
{M2K4-V8SE23DO-3096EZYK},05/05/2017 07:09:00,LCD0715,PC-7125,Logon
{Y2J8-V0XS61NI-4686MWTE},05/05/2017 07:17:00,HMW0274,PC-1078,Logon
{H9O0-B0IP78QU-5187RTOK},05/05/2017 07:22:02,WSP0210,PC-3509,Logon
{B1H8-T4VC51VS-8963XAZU},05/05/2017 07:28:57,WSP0210,PC-3509,Logoff
{D9Z1-J2HC07LL-6066AHBE},05/05/2017 07:34:00,CCD0463,PC-8766,Logon
{Q2F1-C9CG82AK-9533MPHU},05/05/2017 07:37:00,NPB0217,PC-7055,Logon
{X3Y3-N6MG02PX-9257OTLX},05/05/2017 07:40:00,DSL0441,PC-7252,Logon
{U7N2-D6BF40MJ-9104WBFX},05/05/2017 07:40:00,PAS0349,PC-6612,Logon
{L1F6-K1GE39WP-6031CVKP},05/05/2017 07:45:00,GHG0667,PC-5349,Logon
{Y6E3-I4CP49QJ-2489CPNV},05/05/2017 07:45:00,WSP0210,PC-0583,Logon
{T3T8-A4EI34CS-4021ZOKM},05/05/2017 07:46:00,MBS0355,PC-8021,Logon
{Q3C0-P4KX23RT-7352UZEQ},05/05/2017 07:47:00,CCH0959,PC-0588,Logon
{Z1P7-S2SD23GU-0193VAZZ},05/05/2017 07:47:00,SKC0670,PC-8864,Logon
{L7H4-K2NT49QR-5521AZNL},05/05/2017 07:50:53,WSP0210,PC-5764,Logon
{V9H0-Z4SG47DV-3696SQNF},05/05/2017 07:53:00,KHC0465,PC-4769,Logon
